example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,priority_label,priority_evidence_spans,temporal_status,perspective,severity_factors,missing_information_flags,needs_review,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact
PV4_04813,Can someone respond to in our neighborhood? We have one person has severe bleeding and is becoming weak. It was during school hours in the waterfront; the nearest safe area is marked. I do not know what to do.,can someone respond to in our neighborhood? we have one person has severe bleeding and is becoming weak. it was during school hours in the waterfront; the nearest safe area is marked. i do not know what to do.,en,1,0,1,1,3,2,CRITICAL,"[""one person has severe bleeding and is becoming weak""]",current,first_person,"[""immediate threat"", ""severe injury""]",[],true,synthetic_proposed,author_060,event_01203,scenario_04813,synthetic_source_a,session_28,group_04813,family_fire_02,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04814,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was near the market opening in the waterfront; the nearest safe area is marked.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was near the market opening in the waterfront; the nearest safe area is marked.,en,0,0,1,1,16,4,LOW,"[""the fire was contained and no one needs help""]",resolved,first_person,[],[],false,synthetic_proposed,author_061,event_01203,scenario_04814,synthetic_source_a,session_00,group_04814,family_medical_03,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04815,The situation at behind the school is smoke is near several homes but residents have a clear way out. It was after the power returned in the waterfront; the nearest safe area is marked. No one here can handle it alone.,the situation at behind the school is smoke is near several homes but residents have a clear way out. it was after the power returned in the waterfront; the nearest safe area is marked. no one here can handle it alone.,en,0,0,1,0,14,1,HIGH,"[""smoke is near several homes but residents have a clear way out""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_062,event_01203,scenario_04815,synthetic_source_a,session_01,group_04815,family_collapse_04,,,unreviewed,synthetic data; not human verified,validation,,,
PV4_04816,We are calling about on the east road; water is rising around homes and people can still reach the road. It was as the wind increased in the waterfront; the nearest safe area is marked. Please send assistance.,we are calling about on the east road; water is rising around homes and people can still reach the road. it was as the wind increased in the waterfront; the nearest safe area is marked. please send assistance.,en,0,0,0,0,13,2,HIGH,"[""water is rising around homes and people can still reach the road""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_063,event_01204,scenario_04816,synthetic_source_a,session_02,group_04816,family_storm_05,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04817,"At by the river, the message is simple: water is rising and we cannot get out of the upper floor. It was while the tide came in in the waterfront; the nearest safe area is marked. We need responders.","at by the river, the message is simple: water is rising and we cannot get out of the upper floor. it was while the tide came in in the waterfront; the nearest safe area is marked. we need responders.",en,0,1,0,0,2,3,CRITICAL,"[""water is rising and we cannot get out of the upper floor""]",current,third_party_local,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_064,event_01204,scenario_04817,synthetic_source_a,session_03,group_04817,family_road_06,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04818,For responders near at the apartment block: the road is blocked by branches but nobody is hurt. It was before responders arrived in the waterfront; the nearest safe area is marked. Can anyone check this?,for responders near at the apartment block: the road is blocked by branches but nobody is hurt. it was before responders arrived in the waterfront; the nearest safe area is marked. can anyone check this?,en,0,0,0,0,6,2,MEDIUM,"[""the road is blocked by branches but nobody is hurt""]",current,third_party_local,[],[],false,synthetic_proposed,author_065,event_01204,scenario_04818,synthetic_source_a,session_04,group_04818,family_water_07,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04819,A resident near near the station says the homes are unsafe and families need to leave before the storm worsens. It was after neighbors gathered in the waterfront; the nearest safe area is marked. I do not know what to do.,a resident near near the station says the homes are unsafe and families need to leave before the storm worsens. it was after neighbors gathered in the waterfront; the nearest safe area is marked. i do not know what to do.,en,0,0,0,0,5,2,HIGH,"[""the homes are unsafe and families need to leave before the storm worsens""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_066,event_01204,scenario_04819,synthetic_source_a,session_05,group_04819,family_missing_08,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04820,"Please record this location, outside the clinic, and this fact: someone is down near the old bridge. It was during the road closure in the waterfront; the nearest safe area is marked. Please advise when you can.","please record this location, outside the clinic, and this fact: someone is down near the old bridge. it was during the road closure in the waterfront; the nearest safe area is marked. please advise when you can.",en,0,0,0,0,12,2,HIGH,"[""someone is down near the old bridge""]",current,third_party_local,[],"[""condition"", ""time""]",true,synthetic_proposed,author_067,event_01205,scenario_04820,synthetic_source_a,session_06,group_04820,family_crowd_09,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04821,"Our group is at in our neighborhood, where we need a ride out. It was while we waited in the waterfront; the nearest safe area is marked. No one here can handle it alone.","our group is at in our neighborhood, where we need a ride out. it was while we waited in the waterfront; the nearest safe area is marked. no one here can handle it alone.",en,0,0,0,0,14,5,MEDIUM,"[""we need a ride out""]",current,household,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_068,event_01205,scenario_04821,synthetic_source_a,session_07,group_04821,family_utility_10,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04822,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was before dawn in the waterfront; we can hear responders.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was before dawn in the waterfront; we can hear responders.,en,0,1,0,0,6,1,LOW,"[""the incident ended and everyone is safe""]",resolved,first_person,"[""entrapment context""]",[],false,synthetic_proposed,author_069,event_01205,scenario_04822,synthetic_source_a,session_08,group_04822,family_flood_11,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04823,This happened before at behind the school: the storm last month damaged the roof. It was early this morning in the waterfront; we can hear responders.,this happened before at behind the school: the storm last month damaged the roof. it was early this morning in the waterfront; we can hear responders.,en,0,0,1,0,7,2,LOW,"[""the storm last month damaged the roof""]",historical,household,[],[],false,synthetic_proposed,author_070,event_01205,scenario_04823,synthetic_source_a,session_09,group_04823,family_fire_12,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04824,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the morning in the waterfront; we can hear responders.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the morning in the waterfront; we can hear responders.",en,0,1,0,1,6,2,LOW,"[""the exercise asks us to imagine a rescue""]",future,first_person,"[""entrapment context""]",[],false,synthetic_proposed,author_071,event_01206,scenario_04824,synthetic_source_a,session_10,group_04824,family_medical_13,,,unreviewed,synthetic data; not human verified,validation,,,
