id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00157,Update: Shaking damaged the power connection and neighbors need local assistance. Please send someone. on the east side.,MEDIUM,earthquake,0,0,0,0,10,v2_earthquake_earthquake_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_power; label reflects contextual rescue urgency.,en,train
rpv2-00588,Caller says: A person is bleeding severely and unconscious after the attack. by the river. Please advise.,CRITICAL,societal,1,0,0,1,1,v2_societal_societal_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_bleeding; label reflects contextual rescue urgency.,en,test
rpv2-00288,Report from resident: Third-party report: The flood evacuation drill finished normally; this is only a systems check. near the school. No further details yet.,LOW,flood,0,0,0,0,0,v2_flood_flood_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00398,Need assistance — Can someone help? multiple workers are severely burned after the explosion and need emergency care. near the market. Please advise.,CRITICAL,industrial,1,0,1,1,8,v2_industrial_industrial_critical_burns,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_burns; label reflects contextual rescue urgency.,en,train
rpv2-00249,A flooded road has closed the local route; residents need a welfare check. on the east side. No further details yet.,MEDIUM,flood,0,0,0,0,5,v2_flood_flood_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_route; label reflects contextual rescue urgency.,en,validation
rpv2-00778,SOS: A passenger is bleeding severely after the collision while is losing consciousness. at the apartment block. This is the current update.,CRITICAL,transportation,1,0,0,1,1,v2_transportation_transport_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_critical_bleeding; label reflects contextual rescue urgency.,en,test
rpv2-00537,Moderate damage affects the area and residents need a welfare check. near the market. Please advise.,MEDIUM,other,0,0,0,0,15,v2_other_other_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_damage; label reflects contextual rescue urgency.,en,train
rpv2-00869,Update: The wildfire surrounds the house and residents are trapped inside. Please send someone. along the main road. We need the appropriate response.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00351,Field note: Wind damaged part of a roof; everyone is safe but thee family needs assistance. on the east side. We need the appropriate response.,MEDIUM,hurricane,0,0,0,0,4,v2_hurricane_hurricane_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00627,"Please help, A local disturbance damaged storefronts and businesses need basic assistance. on the east side. No further details yet.",MEDIUM,societal,0,0,0,0,8,v2_societal_societal_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_damage; label reflects contextual rescue urgency.,en,train
rpv2-00903,Field note: Fire damaged part of thee building; everyone evacuated safely but support is needed. by the river. This is the current update.,HIGH,wildfire,0,0,1,0,9,v2_wildfire_wildfire_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00553,"Hello, this is a test message and nobody needs assistance. along the main road.",LOW,other,0,0,0,0,0,v2_other_other_low_greeting,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_greeting; label reflects contextual rescue urgency.,en,train
rpv2-00940,"Caller says: Smoke is visible far away, but there is no fire near us and everyone is safe. near the school. This is the current update.",LOW,wildfire,0,0,0,0,0,v2_wildfire_wildfire_low_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00652,Caller says: This is a report about unrest elsewhere; our area is calm and safe. along the main road. This is the current update.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_news; label reflects contextual rescue urgency.,en,test
rpv2-00917,Update: Wildfire smoke is affecting the neighborhood and residents need masks. Please send someone. at the apartment block.,MEDIUM,wildfire,0,0,0,0,25,v2_wildfire_wildfire_medium_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00027,"Please help, An outbreak is affecting many residents and urgent public-health support is needed. at the apartment block. This is the current update.",HIGH,biological,0,0,0,1,50,v2_biological_biological_high_outbreak,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_high_outbreak; label reflects contextual rescue urgency.,en,train
rpv2-00064,Report from resident: Third-party report: A local clinic needs basic supplies for patients with stable illness. at the apartment block.,MEDIUM,biological,0,0,0,1,20,v2_biological_biological_medium_clinic,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_clinic; label reflects contextual rescue urgency.,en,train
rpv2-00069,Update: The neighborhood needs screening after an outbreak report; no immediate danger is reported. Please send someone. on the east side.,MEDIUM,biological,0,0,0,1,40,v2_biological_biological_medium_screening,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_screening; label reflects contextual rescue urgency.,en,train
rpv2-00659,"Please help, The public event ended peacefully and no assistance is needed. near the market. We need the appropriate response.",LOW,societal,0,0,0,0,100,v2_societal_societal_low_event,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_event; label reflects contextual rescue urgency.,en,test
rpv2-00464,Report from resident: Third-party report: The fire drill at the plant is finished and everyone is safe. at the apartment block. No further details yet.,LOW,industrial,0,0,1,0,40,v2_industrial_industrial_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00572,"Caller says: The situation sounds serious in the news, but everyone at this location is safe. at the apartment block. No further details yet.",LOW,other,0,0,0,0,2,v2_other_other_low_safe,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_safe; label reflects contextual rescue urgency.,en,train
rpv2-00657,The public event ended peacefully and no assistance is needed. at the apartment block. Please advise.,LOW,societal,0,0,0,0,100,v2_societal_societal_low_event,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_event; label reflects contextual rescue urgency.,en,test
rpv2-00746,SOS: The tornado warning has ended here while everyone is safe; no response is needed. near the market.,LOW,tornado,0,0,0,0,0,v2_tornado_tornado_low_warning,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_low_warning; label reflects contextual rescue urgency.,en,train
rpv2-00004,Caller says: Several residents are unconscious during the severe outbreak and need emergency care. by the river. This is the current update.,CRITICAL,biological,1,0,0,1,7,v2_biological_biological_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00918,Need assistance — Can someone help? wildfire smoke is affecting the neighborhood and residents need masks. at the apartment block. No further details yet.,MEDIUM,wildfire,0,0,0,0,25,v2_wildfire_wildfire_medium_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00315,"Please help, Hurricane damage made several homes unsafe and families need evacuation help. by the river. No further details yet.",HIGH,hurricane,0,0,0,0,18,v2_hurricane_hurricane_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00456,Report from resident: Third-party report: A machine damaged part of the facility and staff need a safe inspection. along the main road. This is the current update.,MEDIUM,industrial,0,0,0,0,10,v2_industrial_industrial_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_damage; label reflects contextual rescue urgency.,en,test
rpv2-00717,Update: Several people have serious injuries after the tornado but are conscious. Please send someone. by the river.,HIGH,tornado,1,0,0,1,6,v2_tornado_tornado_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00210,SOS: Floodwater swept through the building; injured residents need immediate rescue. along the main road.,CRITICAL,flood,1,0,0,1,7,v2_flood_flood_critical_injured,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_injured; label reflects contextual rescue urgency.,en,train
rpv2-00709,Update: A damaged building is unsafe after the tornado and people must evacuate. Please send someone. on the east side. This is the current update.,HIGH,tornado,0,0,0,0,14,v2_tornado_tornado_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00019,"Please help, Multiple patients are collapsing and responders need to act immediately. by the river. This is the current update.",CRITICAL,biological,1,0,0,1,12,v2_biological_biological_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00600,Report from resident: Third-party report: Multiple people are severely injured and responders must provide emergency care now. on the east side.,CRITICAL,societal,1,0,0,1,14,v2_societal_societal_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00555,"Please help, Hello, this is a test message and nobody is asking for assistance. on the east side. No further details yet.",LOW,other,0,0,0,0,0,v2_other_other_low_greeting,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_greeting; label reflects contextual rescue urgency.,en,train
rpv2-00472,Report from resident: Third-party report: This is an industrial accident news report; no emergency is happening here. at the apartment block.,LOW,industrial,0,0,0,0,0,v2_industrial_industrial_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_news; label reflects contextual rescue urgency.,en,train
