example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,detailed_annotation_label,operational_outcome,temporal_status,perspective,evidence_spans,ambiguity_reason,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact,missing_information_flags
RV3_01770,This happened before at behind the school: the storm last month damaged the roof. It was overnight in the waterfront; the warning was repeated.,this happened before at behind the school: the storm last month damaged the roof. it was overnight in the waterfront; the warning was repeated.,en,0,0,0,0,8,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,third_party_local,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_024,event_00442,scenario_01770,synthetic_source_a,session_01,group_01770,family_missing_02,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01771,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the first watch in the waterfront; the warning was repeated.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the first watch in the waterfront; the warning was repeated.",en,0,1,0,0,5,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,first_person,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_025,event_00442,scenario_01771,synthetic_source_a,session_02,group_01771,family_crowd_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01772,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the waterfront; the warning was repeated.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the waterfront; the warning was repeated.,en,0,0,0,0,14,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_026,event_00443,scenario_01772,synthetic_source_a,session_03,group_01772,family_utility_04,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01773,Please note that a person is trapped inside and smoke is filling the room at near the station. It was after the warning in the waterfront; the warning was repeated. We need responders.,please note that a person is trapped inside and smoke is filling the room at near the station. it was after the warning in the waterfront; the warning was repeated. we need responders.,en,0,1,1,0,11,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_027,event_00443,scenario_01773,synthetic_source_a,session_04,group_01773,family_fire_05,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01774,A resident near near the station says the homes are unsafe and families need to leave before the storm worsens. It was after neighbors gathered in the waterfront; the warning was repeated. I do not know what to do.,a resident near near the station says the homes are unsafe and families need to leave before the storm worsens. it was after neighbors gathered in the waterfront; the warning was repeated. i do not know what to do.,en,0,0,0,0,12,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_028,event_00443,scenario_01774,synthetic_source_a,session_05,group_01774,family_utility_06,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01775,"Please record this location, outside the clinic, and this fact: someone is down near the old bridge. It was during the road closure in the waterfront; the warning was repeated. Please advise when you can.","please record this location, outside the clinic, and this fact: someone is down near the old bridge. it was during the road closure in the waterfront; the warning was repeated. please advise when you can.",en,0,0,0,0,13,3,AMBIGUOUS_REVIEW,REVIEW,current,third_party_local,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_029,event_00443,scenario_01775,synthetic_source_a,session_06,group_01775,family_flood_07,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
RV3_01776,"Our group is at in our neighborhood, where we need a ride out. It was while we waited in the waterfront; the warning was repeated. No one here can handle it alone.","our group is at in our neighborhood, where we need a ride out. it was while we waited in the waterfront; the warning was repeated. no one here can handle it alone.",en,0,0,1,0,3,1,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_030,event_00444,scenario_01776,synthetic_source_a,session_07,group_01776,family_fire_08,,,unreviewed,synthetic data; not human verified,train,,,,"[""location"", ""hazard"", ""time""]"
RV3_01777,Update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. It was before dawn in the waterfront; a vehicle is blocking access.,update from near the bridge: the incident ended and everyone is safe; no assistance is needed now. it was before dawn in the waterfront; a vehicle is blocking access.,en,0,1,0,1,5,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,first_person,"[""the incident ended and everyone is safe""]",,synthetic_proposed,author_031,event_00444,scenario_01777,synthetic_source_a,session_08,group_01777,family_medical_09,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01778,This happened before at behind the school: the storm last month damaged the roof. It was early this morning in the waterfront; a vehicle is blocking access.,this happened before at behind the school: the storm last month damaged the roof. it was early this morning in the waterfront; a vehicle is blocking access.,en,0,0,0,0,16,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,first_person,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_032,event_00444,scenario_01778,synthetic_source_a,session_09,group_01778,family_collapse_10,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01779,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the morning in the waterfront; a vehicle is blocking access.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the morning in the waterfront; a vehicle is blocking access.",en,0,1,0,0,9,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,first_person,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_033,event_00444,scenario_01779,synthetic_source_a,session_10,group_01779,family_storm_11,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01780,The local channel says the local channel reports a fire downtown at by the river. It was around noon in the waterfront; a vehicle is blocking access.,the local channel says the local channel reports a fire downtown at by the river. it was around noon in the waterfront; a vehicle is blocking access.,en,0,0,0,0,3,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_034,event_00445,scenario_01780,synthetic_source_a,session_11,group_01780,family_road_12,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01781,"From at the apartment block, I can report: a person is trapped but trained responders are already reaching them. It was after lunch in the waterfront; a vehicle is blocking access. Please advise when you can.","from at the apartment block, i can report: a person is trapped but trained responders are already reaching them. it was after lunch in the waterfront; a vehicle is blocking access. please advise when you can.",en,0,1,0,0,4,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_035,event_00445,scenario_01781,synthetic_source_a,session_12,group_01781,family_water_13,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01782,The situation at near the station is a person is trapped inside and smoke is filling the room. It was in the afternoon in the waterfront; a vehicle is blocking access. No one here can handle it alone.,the situation at near the station is a person is trapped inside and smoke is filling the room. it was in the afternoon in the waterfront; a vehicle is blocking access. no one here can handle it alone.,en,0,1,1,0,2,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_036,event_00445,scenario_01782,synthetic_source_a,session_13,group_01782,family_missing_14,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01783,We are calling about outside the clinic; one person has a small injury and can walk. It was near sunset in the waterfront; a vehicle is blocking access. Please send assistance.,we are calling about outside the clinic; one person has a small injury and can walk. it was near sunset in the waterfront; a vehicle is blocking access. please send assistance.,en,1,0,0,0,14,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_037,event_00445,scenario_01783,synthetic_source_a,session_14,group_01783,family_crowd_15,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01784,"At in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. It was this evening in the waterfront; a vehicle is blocking access. We need responders.","at in our neighborhood, the message is simple: one person has severe bleeding and is becoming weak. it was this evening in the waterfront; a vehicle is blocking access. we need responders.",en,1,0,0,1,1,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_038,event_00446,scenario_01784,synthetic_source_a,session_15,group_01784,family_utility_16,,,unreviewed,synthetic data; not human verified,validation,,,,[]
